record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,seeds_list
20240326-224027,15.54,4.91,0,../codecomplex_java,10,7,1e-05,1,0.7,True,1,False,True,0.9,False,0.9,25,10,100000,100,codecomplex_java_codebert-base_10_0.7,microsoft/codebert-base,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,seeds_list
20240327-000813,15.75,3.89,0,../codecomplex_java,5,7,1e-05,1,0.7,True,1,False,True,0.9,False,0.9,25,10,100000,100,codecomplex_java_codebert-base_5_0.7,microsoft/codebert-base,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,seeds_list
20240327-001841,15.75,3.89,0,../codecomplex_java,5,7,1e-05,1,0.7,True,1,False,True,0.9,False,0.9,25,10,100000,100,codecomplex_java_codebert-base_5_0.7,microsoft/codebert-base,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,seeds_list
20240327-003354,15.75,3.89,0,../codecomplex_java,5,7,1e-05,1,0.7,True,1,False,True,0.9,False,0.9,25,10,100000,100,codecomplex_java_codebert-base_5_0.7,microsoft/codebert-base,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,seeds_list
20240327-000806,29.86,26.69,0,../codecomplex_java,10,7,1e-05,1,0.7,True,1,False,True,0.9,False,0.9,25,10,100000,100,codecomplex_java_codebert-base_10_0.7,microsoft/codebert-base,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,seeds_list
20240327-010433,37.83,36.45,0,../codecomplex_java,10,7,1e-05,1,0.7,True,1,False,True,0.9,False,0.9,25,10,100000,100,codecomplex_java_codet5p-110m-embedding_10_0.7,Salesforce/codet5p-110m-embedding,Salesforce/codet5p-110m-embedding,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,seeds_list
20240327-010048,35.38,35.08,0,../codecomplex_java,10,7,1e-05,1,0.7,True,1,False,True,0.9,False,0.9,25,10,100000,100,codecomplex_java_unixcoder-base_10_0.7,microsoft/unixcoder-base,microsoft/unixcoder-base,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,seeds_list
20240327-085940,35.38,35.08,0,../codecomplex_java,10,7,1e-05,1,0.7,True,1,False,True,0.9,False,0.9,25,10,100000,100,codecomplex_java_unixcoder-base_10_0.7,microsoft/unixcoder-base,microsoft/unixcoder-base,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,seeds_list
20240327-100341,29.65,26.42,0,../codecomplex_java,5,7,1e-05,1,0.7,True,1,False,True,0.9,False,0.9,25,10,100000,100,codecomplex_java_unixcoder-base_5_0.7,microsoft/unixcoder-base,microsoft/unixcoder-base,[0]
20240404-084408,36.48,25.30,0,../data/problem_based_split/python_extended_data,5,7,1e-05,1,0.8,True,1,False,True,0.9,False,0.9,25,30,100000,100,5_unixcoder-base_1e-05_0.8_30_python_extended_data,microsoft/unixcoder-base,microsoft/unixcoder-base,hard,semi_SSL,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,load_mode,seeds_list
20240404-100707,20.70,15.37,0,../data/problem_based_split/python_extended_data,5,7,0.0001,1,0.8,True,1,False,True,0.9,False,0.9,25,10,100000,100,5_unixcoder-base_0.0001_0.8_10_python_extended_data,microsoft/unixcoder-base,microsoft/unixcoder-base,hard,semi_SSL,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,load_mode,seeds_list
20240404-104225,20.70,15.37,0,../data/problem_based_split/python_extended_data,5,7,0.0001,1,0.8,True,1,False,True,0.9,False,0.9,25,20,100000,100,5_unixcoder-base_0.0001_0.8_20_python_extended_data,microsoft/unixcoder-base,microsoft/unixcoder-base,hard,semi_SSL,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,load_mode,seeds_list
20240404-082746,37.91,27.44,0,../data/problem_based_split/python_extended_data,10,7,1e-05,1,0.7,True,1,False,True,0.9,False,0.9,25,30,100000,100,10_unixcoder-base_1e-05_0.7_30_python_extended_data,microsoft/unixcoder-base,microsoft/unixcoder-base,hard,semi_SSL,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,load_mode,seeds_list
20240404-123024,12.30,3.13,0,../data/problem_based_split/python_extended_data,10,7,0.0001,1,0.7,True,1,False,True,0.9,False,0.9,25,10,100000,100,10_unixcoder-base_0.0001_0.7_10_python_extended_data,microsoft/unixcoder-base,microsoft/unixcoder-base,hard,semi_SSL,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,load_mode,seeds_list
20240404-124135,12.30,3.13,0,../data/problem_based_split/python_extended_data,10,7,0.0001,1,0.7,True,1,False,True,0.9,False,0.9,25,20,100000,100,10_unixcoder-base_0.0001_0.7_20_python_extended_data,microsoft/unixcoder-base,microsoft/unixcoder-base,hard,semi_SSL,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,load_mode,seeds_list
20240404-114838,20.70,15.37,0,../data/problem_based_split/python_extended_data,5,7,0.0001,1,0.8,True,1,False,True,0.9,False,0.9,25,30,100000,100,5_unixcoder-base_0.0001_0.8_30_python_extended_data,microsoft/unixcoder-base,microsoft/unixcoder-base,hard,semi_SSL,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,load_mode,seeds_list
20240404-130145,12.30,3.13,0,../data/problem_based_split/python_extended_data,10,7,0.0001,1,0.7,True,1,False,True,0.9,False,0.9,25,30,100000,100,10_unixcoder-base_0.0001_0.7_30_python_extended_data,microsoft/unixcoder-base,microsoft/unixcoder-base,hard,semi_SSL,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,load_mode,seeds_list
20240404-131658,16.19,3.98,0,../data/problem_based_split/python_extended_data,5,7,0.0005,1,0.8,True,1,False,True,0.9,False,0.9,25,10,100000,100,5_unixcoder-base_0.0005_0.8_10_python_extended_data,microsoft/unixcoder-base,microsoft/unixcoder-base,hard,semi_SSL,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,load_mode,seeds_list
20240404-132822,7.58,6.20,0,../data/problem_based_split/python_extended_data,10,7,0.0005,1,0.7,True,1,False,True,0.9,False,0.9,25,10,100000,100,10_unixcoder-base_0.0005_0.7_10_python_extended_data,microsoft/unixcoder-base,microsoft/unixcoder-base,hard,semi_SSL,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,load_mode,seeds_list
20240404-132953,16.19,3.98,0,../data/problem_based_split/python_extended_data,5,7,0.0005,1,0.8,True,1,False,True,0.9,False,0.9,25,20,100000,100,5_unixcoder-base_0.0005_0.8_20_python_extended_data,microsoft/unixcoder-base,microsoft/unixcoder-base,hard,semi_SSL,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,seeds_list
20240404-193137,23.71,14.53,0,../data/problem_based_split/java_extended_data,10,7,0.0005,1,0.7,True,1,False,True,0.9,False,0.9,25,20,100000,100,10_codet5p-110m-embedding_0.0005_0.7_20_java_extended_data,Salesforce/codet5p-110m-embedding,Salesforce/codet5p-110m-embedding,hard,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,load_mode,seeds_list
20240404-201320,13.20,7.81,0,../data/problem_based_split/java_extended_data,1,7,1e-05,1,0.7,True,1,False,True,0.9,False,0.9,25,10,100000,100,1_codebert-base_1e-05_0.7_10_java_extended_data,microsoft/codebert-base,microsoft/codebert-base,hard,semi_SSL,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,load_mode,seeds_list
20240404-203028,15.88,7.28,0,../data/problem_based_split/java_extended_data,1,7,0.0001,1,0.7,True,1,False,True,0.9,False,0.9,25,10,100000,100,1_codebert-base_0.0001_0.7_10_java_extended_data,microsoft/codebert-base,microsoft/codebert-base,hard,semi_SSL,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,load_mode,seeds_list
20240404-210637,27.96,16.11,0,../data/problem_based_split/java_extended_data,1,7,0.0001,1,0.7,True,1,False,True,0.9,False,0.9,25,10,100000,100,1_codet5p-110m-embedding_0.0001_0.7_10_java_extended_data,Salesforce/codet5p-110m-embedding,Salesforce/codet5p-110m-embedding,hard,semi_SSL,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,load_mode,seeds_list
20240404-213443,15.66,11.26,0,../data/problem_based_split/java_extended_data,1,7,1e-05,1,0.7,True,1,False,True,0.9,False,0.9,25,10,100000,100,1_codet5p-110m-embedding_1e-05_0.7_10_java_extended_data,Salesforce/codet5p-110m-embedding,Salesforce/codet5p-110m-embedding,hard,semi_SSL,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,load_mode,seeds_list
20240404-215102,15.66,11.26,0,../data/problem_based_split/java_extended_data,1,7,1e-05,1,0.7,True,1,False,True,0.9,False,0.9,25,20,100000,100,1_codet5p-110m-embedding_1e-05_0.7_20_java_extended_data,Salesforce/codet5p-110m-embedding,Salesforce/codet5p-110m-embedding,hard,semi_SSL,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,load_mode,seeds_list
20240404-221615,15.66,11.26,0,../data/problem_based_split/java_extended_data,1,7,1e-05,1,0.7,True,1,False,True,0.9,False,0.9,25,30,100000,100,1_codet5p-110m-embedding_1e-05_0.7_30_java_extended_data,Salesforce/codet5p-110m-embedding,Salesforce/codet5p-110m-embedding,hard,semi_SSL,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,load_mode,seeds_list
20240404-225015,27.96,16.11,0,../data/problem_based_split/java_extended_data,1,7,0.0001,1,0.7,True,1,False,True,0.9,False,0.9,25,10,100000,100,1_codet5p-110m-embedding_0.0001_0.7_10_java_extended_data,Salesforce/codet5p-110m-embedding,Salesforce/codet5p-110m-embedding,hard,semi_SSL,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,load_mode,seeds_list
20240404-230211,20.36,14.01,0,../data/problem_based_split/java_extended_data,1,7,0.0001,1,0.7,True,1,False,True,0.9,False,0.9,25,20,100000,100,1_codet5p-110m-embedding_0.0001_0.7_20_java_extended_data,Salesforce/codet5p-110m-embedding,Salesforce/codet5p-110m-embedding,hard,semi_SSL,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,load_mode,seeds_list
20240404-233858,20.36,14.01,0,../data/problem_based_split/java_extended_data,1,7,0.0001,1,0.7,True,1,False,True,0.9,False,0.9,25,30,100000,100,1_codet5p-110m-embedding_0.0001_0.7_30_java_extended_data,Salesforce/codet5p-110m-embedding,Salesforce/codet5p-110m-embedding,hard,semi_SSL,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,load_mode,seeds_list
20240405-003456,26.40,12.83,0,../data/problem_based_split/java_extended_data,1,7,0.0005,1,0.7,True,1,False,True,0.9,False,0.9,25,10,100000,100,1_codet5p-110m-embedding_0.0005_0.7_10_java_extended_data,Salesforce/codet5p-110m-embedding,Salesforce/codet5p-110m-embedding,hard,semi_SSL,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,load_mode,seeds_list
20240405-004606,26.40,12.83,0,../data/problem_based_split/java_extended_data,1,7,0.0005,1,0.7,True,1,False,True,0.9,False,0.9,25,20,100000,100,1_codet5p-110m-embedding_0.0005_0.7_20_java_extended_data,Salesforce/codet5p-110m-embedding,Salesforce/codet5p-110m-embedding,hard,semi_SSL,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,load_mode,seeds_list
20240405-010606,26.40,12.83,0,../data/problem_based_split/java_extended_data,1,7,0.0005,1,0.7,True,1,False,True,0.9,False,0.9,25,30,100000,100,1_codet5p-110m-embedding_0.0005_0.7_30_java_extended_data,Salesforce/codet5p-110m-embedding,Salesforce/codet5p-110m-embedding,hard,semi_SSL,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,load_mode,seeds_list
20240405-013454,14.99,10.44,0,../data/problem_based_split/java_extended_data,1,7,1e-05,1,0.8,True,1,False,True,0.9,False,0.9,25,10,100000,100,1_codet5p-110m-embedding_1e-05_0.8_10_java_extended_data,Salesforce/codet5p-110m-embedding,Salesforce/codet5p-110m-embedding,hard,semi_SSL,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,load_mode,seeds_list
20240405-014941,15.44,11.41,0,../data/problem_based_split/java_extended_data,1,7,1e-05,1,0.8,True,1,False,True,0.9,False,0.9,25,20,100000,100,1_codet5p-110m-embedding_1e-05_0.8_20_java_extended_data,Salesforce/codet5p-110m-embedding,Salesforce/codet5p-110m-embedding,hard,semi_SSL,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,load_mode,seeds_list
20240405-023059,15.44,11.41,0,../data/problem_based_split/java_extended_data,1,7,1e-05,1,0.8,True,1,False,True,0.9,False,0.9,25,30,100000,100,1_codet5p-110m-embedding_1e-05_0.8_30_java_extended_data,Salesforce/codet5p-110m-embedding,Salesforce/codet5p-110m-embedding,hard,semi_SSL,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,load_mode,seeds_list
20240405-032111,12.98,9.95,0,../data/problem_based_split/java_extended_data,1,7,0.0001,1,0.8,True,1,False,True,0.9,False,0.9,25,10,100000,100,1_codet5p-110m-embedding_0.0001_0.8_10_java_extended_data,Salesforce/codet5p-110m-embedding,Salesforce/codet5p-110m-embedding,hard,semi_SSL,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,load_mode,seeds_list
20240405-033653,12.98,9.95,0,../data/problem_based_split/java_extended_data,1,7,0.0001,1,0.8,True,1,False,True,0.9,False,0.9,25,20,100000,100,1_codet5p-110m-embedding_0.0001_0.8_20_java_extended_data,Salesforce/codet5p-110m-embedding,Salesforce/codet5p-110m-embedding,hard,semi_SSL,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,load_mode,seeds_list
20240405-040125,12.98,9.95,0,../data/problem_based_split/java_extended_data,1,7,0.0001,1,0.8,True,1,False,True,0.9,False,0.9,25,30,100000,100,1_codet5p-110m-embedding_0.0001_0.8_30_java_extended_data,Salesforce/codet5p-110m-embedding,Salesforce/codet5p-110m-embedding,hard,semi_SSL,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,load_mode,seeds_list
20240405-043454,26.40,12.83,0,../data/problem_based_split/java_extended_data,1,7,0.0005,1,0.8,True,1,False,True,0.9,False,0.9,25,10,100000,100,1_codet5p-110m-embedding_0.0005_0.8_10_java_extended_data,Salesforce/codet5p-110m-embedding,Salesforce/codet5p-110m-embedding,hard,semi_SSL,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,load_mode,seeds_list
20240405-044608,26.40,12.83,0,../data/problem_based_split/java_extended_data,1,7,0.0005,1,0.8,True,1,False,True,0.9,False,0.9,25,20,100000,100,1_codet5p-110m-embedding_0.0005_0.8_20_java_extended_data,Salesforce/codet5p-110m-embedding,Salesforce/codet5p-110m-embedding,hard,semi_SSL,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,load_mode,seeds_list
20240405-050608,26.40,12.83,0,../data/problem_based_split/java_extended_data,1,7,0.0005,1,0.8,True,1,False,True,0.9,False,0.9,25,30,100000,100,1_codet5p-110m-embedding_0.0005_0.8_30_java_extended_data,Salesforce/codet5p-110m-embedding,Salesforce/codet5p-110m-embedding,hard,semi_SSL,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,load_mode,seeds_list
20240405-053458,14.99,10.44,0,../data/problem_based_split/java_extended_data,1,7,1e-05,1,0.9,True,1,False,True,0.9,False,0.9,25,10,100000,100,1_codet5p-110m-embedding_1e-05_0.9_10_java_extended_data,Salesforce/codet5p-110m-embedding,Salesforce/codet5p-110m-embedding,hard,semi_SSL,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,load_mode,seeds_list
20240405-054944,15.44,11.41,0,../data/problem_based_split/java_extended_data,1,7,1e-05,1,0.9,True,1,False,True,0.9,False,0.9,25,20,100000,100,1_codet5p-110m-embedding_1e-05_0.9_20_java_extended_data,Salesforce/codet5p-110m-embedding,Salesforce/codet5p-110m-embedding,hard,semi_SSL,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,load_mode,seeds_list
20240405-063104,15.44,11.41,0,../data/problem_based_split/java_extended_data,1,7,1e-05,1,0.9,True,1,False,True,0.9,False,0.9,25,30,100000,100,1_codet5p-110m-embedding_1e-05_0.9_30_java_extended_data,Salesforce/codet5p-110m-embedding,Salesforce/codet5p-110m-embedding,hard,semi_SSL,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,load_mode,seeds_list
